match_id,ronda_n,jugador,fase,es_mano,puntos_propios,puntos_rival,c1,c2,c3,c4,tengo_pares,tipo_pares,tengo_juego,suma_puntos,descartes_rival,rival_pares_deducido,es_juego_real,prob_grande,prob_chica,prob_pares,prob_juego,bote_grande,bote_chica,bote_pares,subida_pendiente,accion_realizada,cantidad_apostada,gano_ronda,origen_log
RSRQ4I,3,Juanito,descarte,0,10,12,12,6,5,1,0,0,0,22,0,0,0,46.61,64.72,0.0,23.36,0,0,0,0,descarte,0,1,RSRQ4I.jsonl
RSRQ4I,3,Janita,descarte,1,12,10,12,10,7,1,0,0,0,28,3,0,0,65.47,47.36,44.43,68.39,0,0,0,0,descarte,0,0,RSRQ4I.jsonl
RSRQ4I,3,Janita,mus,1,12,10,12,10,6,5,0,0,1,31,3,0,1,60.59,15.1,42.43,100.0,0,0,0,0,mus,0,0,RSRQ4I.jsonl
RSRQ4I,3,Juanito,mus,0,10,12,12,12,7,1,1,1,0,28,3,0,0,90.18,48.23,81.63,56.98,0,0,0,0,mus,0,1,RSRQ4I.jsonl
RSRQ4I,3,Juanito,descarte,0,10,12,12,12,7,1,1,1,0,28,3,0,0,90.18,48.23,81.63,56.98,0,0,0,0,descarte,0,1,RSRQ4I.jsonl
RSRQ4I,3,Janita,descarte,1,12,10,12,10,6,5,0,0,1,31,5,0,1,60.59,15.1,42.43,100.0,0,0,0,0,descarte,0,0,RSRQ4I.jsonl
RSRQ4I,3,Janita,mus,1,12,10,12,7,4,1,0,0,0,22,5,0,0,45.62,73.94,42.35,32.54,0,0,0,0,mus,0,0,RSRQ4I.jsonl
RSRQ4I,3,Juanito,mus,0,10,12,12,12,6,1,1,1,0,27,6,0,0,87.21,58.32,80.42,47.05,0,0,0,0,mus,0,1,RSRQ4I.jsonl
RSRQ4I,3,Juanito,descarte,0,10,12,12,12,6,1,1,1,0,27,6,0,0,87.21,58.32,80.42,47.05,0,0,0,0,descarte,0,1,RSRQ4I.jsonl
RSRQ4I,3,Janita,descarte,1,12,10,12,7,4,1,0,0,0,22,6,0,0,45.62,73.94,42.35,32.54,0,0,0,0,descarte,0,0,RSRQ4I.jsonl
RSRQ4I,3,Janita,mus,1,12,10,12,11,5,1,0,0,0,26,6,0,0,59.28,63.45,42.58,48.43,0,0,0,0,mus,0,0,RSRQ4I.jsonl
RSRQ4I,3,Juanito,mus,0,10,12,12,12,11,1,1,1,1,31,9,0,1,94.58,46.52,79.59,89.61,0,0,0,0,no_mus,0,1,RSRQ4I.jsonl
RSRQ4I,3,Janita,Grande,1,12,10,12,11,5,1,0,0,0,26,6,0,0,59.28,63.45,42.58,48.43,0,0,0,0,envidar,2,0,RSRQ4I.jsonl
RSRQ4I,3,Juanito,Grande,0,10,12,12,12,11,1,1,1,1,31,9,0,1,94.58,46.52,79.59,89.61,0,0,0,2,subir,2,1,RSRQ4I.jsonl
RSRQ4I,3,Janita,Grande,1,12,10,12,11,5,1,0,0,0,26,6,0,0,59.28,63.45,42.58,48.43,0,0,0,2,ordago,0,0,RSRQ4I.jsonl
RSRQ4I,3,Juanito,Grande,0,10,12,12,12,11,1,1,1,1,31,9,0,1,94.58,46.52,79.59,89.61,0,0,0,40,ver,0,1,RSRQ4I.jsonl
RSRQ4I,4,Juanito,mus,1,0,0,12,10,7,6,0,0,1,33,0,0,1,66.75,7.06,42.69,78.19,0,0,0,0,mus,0,1,RSRQ4I.jsonl
RSRQ4I,4,Janita,mus,0,0,0,11,10,4,1,0,0,0,25,0,0,0,29.64,74.03,0.0,41.15,0,0,0,0,mus,0,0,RSRQ4I.jsonl
RSRQ4I,4,Janita,descarte,0,0,0,11,10,4,1,0,0,0,25,0,0,0,29.64,74.03,0.0,41.15,0,0,0,0,descarte,0,0,RSRQ4I.jsonl
RSRQ4I,4,Juanito,descarte,1,0,0,12,10,7,6,0,0,1,33,4,0,1,66.75,7.06,42.69,78.19,0,0,0,0,descarte,0,1,RSRQ4I.jsonl
RSRQ4I,4,Juanito,mus,1,0,0,12,10,10,5,1,1,1,35,4,0,1,64.48,10.18,71.45,84.25,0,0,0,0,mus,0,1,RSRQ4I.jsonl
RSRQ4I,4,Janita,mus,0,0,0,7,4,1,1,1,1,0,13,2,0,0,3.88,98.6,42.83,1.02,0,0,0,0,mus,0,0,RSRQ4I.jsonl
RSRQ4I,4,Juanito,descarte,1,0,0,12,10,10,5,1,1,1,35,4,0,1,64.48,10.18,71.45,84.25,0,0,0,0,descarte,0,1,RSRQ4I.jsonl
RSRQ4I,4,Janita,descarte,0,0,0,7,4,1,1,1,1,0,13,3,0,0,3.88,98.6,42.83,1.02,0,0,0,0,descarte,0,0,RSRQ4I.jsonl
RSRQ4I,4,Juanito,mus,1,0,0,12,12,10,10,1,3,1,40,8,0,1,95.05,1.14,99.74,90.35,0,0,0,0,no_mus,0,1,RSRQ4I.jsonl
RSRQ4I,4,Juanito,Grande,1,0,0,12,12,10,10,1,3,1,40,8,0,1,95.05,1.14,99.74,90.35,0,0,0,0,envidar,2,1,RSRQ4I.jsonl
RSRQ4I,4,Janita,Grande,0,0,0,12,12,11,5,1,1,1,35,3,0,1,95.8,15.24,77.49,77.38,0,0,0,2,ordago,0,0,RSRQ4I.jsonl
RSRQ4I,4,Juanito,Grande,1,0,0,12,12,10,10,1,3,1,40,8,0,1,95.05,1.14,99.74,90.35,0,0,0,40,nover,0,1,RSRQ4I.jsonl
RSRQ4I,4,Juanito,Chica,1,0,2,12,12,10,10,1,3,1,40,8,0,1,95.05,1.14,99.74,90.35,0,0,0,0,pasar,0,1,RSRQ4I.jsonl
RSRQ4I,4,Janita,Chica,0,2,0,12,12,11,5,1,1,1,35,3,0,1,95.8,15.24,77.49,77.38,0,0,0,0,ordago,0,0,RSRQ4I.jsonl
RSRQ4I,4,Juanito,Chica,1,0,2,12,12,10,10,1,3,1,40,8,0,1,95.05,1.14,99.74,90.35,0,0,0,40,nover,0,1,RSRQ4I.jsonl
RSRQ4I,4,Juanito,Pares,1,0,3,12,12,10,10,1,3,1,40,8,1,1,95.05,1.14,99.56,90.53,0,0,0,0,envidar,2,1,RSRQ4I.jsonl
RSRQ4I,4,Janita,Pares,0,3,0,12,12,11,5,1,1,1,35,3,1,1,95.8,15.24,58.76,72.09,0,0,0,2,ordago,0,0,RSRQ4I.jsonl
RSRQ4I,4,Juanito,Pares,1,0,3,12,12,10,10,1,3,1,40,8,1,1,95.05,1.14,99.56,90.53,0,0,0,40,ver,0,1,RSRQ4I.jsonl
G1BH5O,1,Jugador 2,mus,1,0,0,11,5,4,1,0,0,0,20,0,0,0,22.73,81.41,42.69,18.9,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,1,Jugador 1,mus,0,0,0,12,6,6,5,1,1,0,27,0,0,0,48.37,16.84,64.35,55.6,0,0,0,0,no_mus,0,0,G1BH5O.jsonl
G1BH5O,1,Jugador 1,Grande,0,0,0,12,6,6,5,1,1,0,27,0,0,0,48.37,16.84,64.35,55.6,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,1,Jugador 2,Grande,1,0,0,11,5,4,1,0,0,0,20,0,0,0,22.73,81.41,42.69,18.9,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,1,Jugador 2,Chica,1,0,1,11,5,4,1,0,0,0,20,0,0,0,22.73,81.41,42.69,18.9,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,1,Jugador 1,Chica,0,1,0,12,6,6,5,1,1,0,27,0,0,0,48.37,16.84,64.35,55.6,0,0,0,2,subir,4,0,G1BH5O.jsonl
G1BH5O,1,Jugador 2,Chica,1,0,1,11,5,4,1,0,0,0,20,0,0,0,22.73,81.41,42.69,18.9,0,0,0,4,ordago,0,1,G1BH5O.jsonl
G1BH5O,1,Jugador 1,Chica,0,1,0,12,6,6,5,1,1,0,27,0,0,0,48.37,16.84,64.35,55.6,0,0,0,40,nover,0,0,G1BH5O.jsonl
G1BH5O,1,Jugador 2,Juego,1,6,1,11,5,4,1,0,0,0,20,0,0,0,22.73,81.41,42.69,27.02,0,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,1,Jugador 1,Juego,0,1,6,12,6,6,5,1,1,0,27,0,-1,0,48.37,16.84,64.35,70.45,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,1,Jugador 2,Juego,1,6,1,11,5,4,1,0,0,0,20,0,0,0,22.73,81.41,42.69,27.02,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,2,Jugador 1,mus,1,4,6,12,12,10,1,1,1,1,31,0,0,1,94.86,42.28,92.71,99.98,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,2,Jugador 1,Grande,1,4,6,12,12,10,1,1,1,1,31,0,0,1,94.86,42.28,92.71,99.98,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,2,Jugador 2,Grande,0,6,4,12,6,6,1,1,1,0,23,0,0,0,48.22,55.9,65.16,32.48,0,0,0,2,subir,2,0,G1BH5O.jsonl
G1BH5O,2,Jugador 1,Grande,1,4,6,12,12,10,1,1,1,1,31,0,0,1,94.86,42.28,92.71,99.98,0,0,0,2,ver,0,1,G1BH5O.jsonl
G1BH5O,2,Jugador 1,Chica,1,4,6,12,12,10,1,1,1,1,31,0,0,1,94.86,42.28,92.71,99.98,4,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,2,Jugador 2,Chica,0,6,4,12,6,6,1,1,1,0,23,0,0,0,48.22,55.9,65.16,32.48,4,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,2,Jugador 1,Pares,1,4,6,12,12,10,1,1,1,1,31,0,1,1,94.86,42.28,86.54,99.96,4,2,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,2,Jugador 2,Pares,0,6,4,12,6,6,1,1,1,0,23,0,1,0,48.22,55.9,38.01,38.79,4,2,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,3,Jugador 2,mus,1,8,13,12,11,1,1,1,1,0,22,0,0,0,71.75,88.95,55.54,30.61,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,3,Jugador 1,mus,0,13,8,12,12,11,6,1,1,1,36,0,0,1,98.04,4.14,82.06,85.19,0,0,0,0,no_mus,0,0,G1BH5O.jsonl
G1BH5O,3,Jugador 1,Grande,0,13,8,12,12,11,6,1,1,1,36,0,0,1,98.04,4.14,82.06,85.19,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,3,Jugador 2,Grande,1,8,13,12,11,1,1,1,1,0,22,0,0,0,71.75,88.95,55.54,30.61,0,0,0,2,subir,2,1,G1BH5O.jsonl
G1BH5O,3,Jugador 1,Grande,0,13,8,12,12,11,6,1,1,1,36,0,0,1,98.04,4.14,82.06,85.19,0,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,3,Jugador 2,Chica,1,8,13,12,11,1,1,1,1,0,22,0,0,0,71.75,88.95,55.54,30.61,4,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,3,Jugador 1,Chica,0,13,8,12,12,11,6,1,1,1,36,0,0,1,98.04,4.14,82.06,85.19,4,0,0,0,pasar,0,0,G1BH5O.jsonl
G1BH5O,3,Jugador 2,Pares,1,8,13,12,11,1,1,1,1,0,22,0,1,0,71.75,88.95,17.91,34.04,4,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,3,Jugador 1,Pares,0,13,8,12,12,11,6,1,1,1,36,0,1,1,98.04,4.14,67.91,84.01,4,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,4,Jugador 1,mus,1,22,9,12,10,6,1,0,0,0,27,0,0,0,63.11,52.73,44.43,61.04,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,4,Jugador 2,mus,0,9,22,7,6,6,1,1,1,0,20,0,0,0,7.43,56.09,63.21,16.49,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,4,Jugador 1,descarte,1,22,9,12,10,6,1,0,0,0,27,0,0,0,63.11,52.73,44.43,61.04,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,4,Jugador 2,descarte,0,9,22,7,6,6,1,1,1,0,20,3,0,0,7.43,56.09,63.21,16.49,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,4,Jugador 1,mus,1,22,9,12,11,10,5,0,0,1,35,3,0,1,79.04,10.97,42.43,84.69,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,4,Jugador 2,mus,0,9,22,12,12,1,1,1,3,0,22,3,0,0,85.78,85.78,98.39,23.42,0,0,0,0,no_mus,0,0,G1BH5O.jsonl
G1BH5O,4,Jugador 2,Grande,0,9,22,12,12,1,1,1,3,0,22,3,0,0,85.78,85.78,98.39,23.42,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,4,Jugador 1,Grande,1,22,9,12,11,10,5,0,0,1,35,3,0,1,79.04,10.97,42.43,84.69,0,0,0,2,ver,0,1,G1BH5O.jsonl
G1BH5O,4,Jugador 1,Chica,1,22,9,12,11,10,5,0,0,1,35,3,0,1,79.04,10.97,42.43,84.69,2,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,4,Jugador 2,Chica,0,9,22,12,12,1,1,1,3,0,22,3,0,0,85.78,85.78,98.39,23.42,2,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,4,Jugador 1,Chica,1,22,9,12,11,10,5,0,0,1,35,3,0,1,79.04,10.97,42.43,84.69,2,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,5,Jugador 2,mus,1,15,24,12,11,5,5,1,1,0,30,0,0,0,74.46,17.72,62.87,75.34,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,5,Jugador 2,Grande,1,15,24,12,11,5,5,1,1,0,30,0,0,0,74.46,17.72,62.87,75.34,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,5,Jugador 1,Grande,0,24,15,11,6,1,1,1,1,0,18,0,0,0,23.33,92.84,44.08,9.25,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,5,Jugador 2,Chica,1,16,24,12,11,5,5,1,1,0,30,0,0,0,74.46,17.72,62.87,75.34,0,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,5,Jugador 1,Chica,0,24,16,11,6,1,1,1,1,0,18,0,0,0,23.33,92.84,44.08,9.25,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,5,Jugador 2,Chica,1,16,24,12,11,5,5,1,1,0,30,0,0,0,74.46,17.72,62.87,75.34,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,5,Jugador 2,Pares,1,16,25,12,11,5,5,1,1,0,30,0,1,0,74.46,17.72,35.89,71.43,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,5,Jugador 1,Pares,0,25,16,11,6,1,1,1,1,0,18,0,1,0,23.33,92.84,0.0,14.5,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,5,Jugador 2,Juego,1,17,25,12,11,5,5,1,1,0,30,0,1,0,74.46,17.72,35.89,100.0,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,5,Jugador 1,Juego,0,25,17,11,6,1,1,1,1,0,18,0,1,0,23.33,92.84,0.0,22.79,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,mus,1,25,20,12,11,6,6,1,1,1,32,0,0,1,76.67,8.04,67.19,91.25,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,mus,0,20,25,12,10,6,1,0,0,0,27,0,0,0,62.36,51.98,0.0,55.78,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,descarte,1,25,20,12,11,6,6,1,1,1,32,0,0,1,76.67,8.04,67.19,91.25,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,descarte,0,20,25,12,10,6,1,0,0,0,27,1,0,0,62.36,51.98,0.0,55.78,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,mus,1,25,20,12,6,6,4,1,1,0,26,2,0,0,48.14,26.76,65.7,57.67,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,mus,0,20,25,12,7,1,1,1,1,0,19,1,0,0,48.11,89.48,45.05,12.98,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,descarte,1,25,20,12,6,6,4,1,1,0,26,2,0,0,48.14,26.76,65.7,57.67,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,descarte,0,20,25,12,7,1,1,1,1,0,19,2,0,0,48.11,89.48,45.05,12.98,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,mus,1,25,20,12,6,6,5,1,1,0,27,3,0,0,46.3,17.75,64.1,60.5,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,mus,0,20,25,12,7,1,1,1,1,0,19,2,0,0,48.17,89.11,43.99,13.6,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,descarte,1,25,20,12,6,6,5,1,1,0,27,3,0,0,46.3,17.75,64.1,60.5,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,descarte,0,20,25,12,7,1,1,1,1,0,19,3,0,0,48.17,89.11,43.99,13.6,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,mus,1,25,20,12,6,6,1,1,1,0,23,4,0,0,44.22,55.85,63.37,36.41,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,mus,0,20,25,12,10,1,1,1,1,0,22,3,0,0,54.04,87.25,42.9,26.47,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,descarte,1,25,20,12,6,6,1,1,1,0,23,4,0,0,44.22,55.85,63.37,36.41,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,descarte,0,20,25,12,10,1,1,1,1,0,22,4,0,0,54.04,87.25,42.9,26.47,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,mus,1,25,20,12,11,6,6,1,1,1,32,5,0,1,73.74,10.5,63.25,90.38,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,mus,0,20,25,12,6,1,1,1,1,0,18,4,0,0,41.87,89.07,41.8,12.85,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,descarte,1,25,20,12,11,6,6,1,1,1,32,5,0,1,73.74,10.5,63.25,90.38,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,descarte,0,20,25,12,6,1,1,1,1,0,18,5,0,0,41.87,89.07,41.8,12.85,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,mus,1,25,20,12,10,6,6,1,1,1,32,8,0,1,62.34,9.52,64.06,91.18,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,mus,0,20,25,12,12,5,4,1,1,0,29,5,0,0,84.81,27.14,76.41,66.44,0,0,0,0,no_mus,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 2,Grande,0,20,25,12,12,5,4,1,1,0,29,5,0,0,84.81,27.14,76.41,66.44,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,Grande,1,25,20,12,10,6,6,1,1,1,32,8,0,1,62.34,9.52,64.06,91.18,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 1,Chica,1,25,21,12,10,6,6,1,1,1,32,8,0,1,62.34,9.52,64.06,91.18,0,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,Chica,0,21,25,12,12,5,4,1,1,0,29,5,0,0,84.81,27.14,76.41,66.44,0,0,0,0,pasar,0,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,Pares,1,25,21,12,10,6,6,1,1,1,32,8,1,1,62.34,9.52,39.15,90.62,0,0,0,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,6,Jugador 2,Pares,0,21,25,12,12,5,4,1,1,0,29,5,1,0,84.81,27.14,58.56,61.62,0,0,0,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,6,Jugador 1,Pares,1,25,21,12,10,6,6,1,1,1,32,8,1,1,62.34,9.52,39.15,90.62,0,0,0,2,nover,0,1,G1BH5O.jsonl
G1BH5O,7,Jugador 2,mus,1,24,27,11,10,4,1,0,0,0,25,0,0,0,29.96,74.36,42.69,47.12,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,7,Jugador 1,mus,0,27,24,12,7,7,4,1,1,0,28,0,0,0,56.0,24.86,68.68,63.2,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,7,Jugador 1,descarte,0,27,24,12,7,7,4,1,1,0,28,0,0,0,56.0,24.86,68.68,63.2,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,7,Jugador 2,descarte,1,24,27,11,10,4,1,0,0,0,25,1,0,0,29.96,74.36,42.69,47.12,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,7,Jugador 2,mus,1,24,27,12,10,5,1,0,0,0,26,1,0,0,59.47,63.55,43.66,53.55,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,7,Jugador 1,mus,0,27,24,12,10,7,7,1,1,1,34,4,0,1,65.27,3.41,69.38,77.06,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,7,Jugador 1,descarte,0,27,24,12,10,7,7,1,1,1,34,4,0,1,65.27,3.41,69.38,77.06,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,7,Jugador 2,descarte,1,24,27,12,10,5,1,0,0,0,26,2,0,0,59.47,63.55,43.66,53.55,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,7,Jugador 2,mus,1,24,27,12,12,1,1,1,3,0,22,2,0,0,83.63,88.67,98.74,30.57,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,7,Jugador 2,Grande,1,24,27,12,12,1,1,1,3,0,22,2,0,0,83.63,88.67,98.74,30.57,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,7,Jugador 1,Grande,0,27,24,12,7,7,1,1,1,0,25,6,0,0,54.78,46.08,68.93,41.37,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,7,Jugador 2,Chica,1,25,27,12,12,1,1,1,3,0,22,2,0,0,83.63,88.67,98.74,30.57,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,7,Jugador 1,Chica,0,27,25,12,7,7,1,1,1,0,25,6,0,0,54.78,46.08,68.93,41.37,0,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,7,Jugador 2,Pares,1,25,27,12,12,1,1,1,3,0,22,2,1,0,83.63,88.67,97.66,33.4,0,2,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,7,Jugador 1,Pares,0,27,25,12,7,7,1,1,1,0,25,6,1,0,54.78,46.08,45.64,45.72,0,2,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,7,Jugador 2,Juego,1,25,27,12,12,1,1,1,3,0,22,2,1,0,83.63,88.67,97.66,47.98,0,2,2,0,pasar,0,1,G1BH5O.jsonl
G1BH5O,7,Jugador 1,Juego,0,27,25,12,7,7,1,1,1,0,25,6,1,0,54.78,46.08,45.64,66.86,0,2,2,0,envidar,2,0,G1BH5O.jsonl
G1BH5O,7,Jugador 2,Juego,1,25,27,12,12,1,1,1,3,0,22,2,1,0,83.63,88.67,97.66,47.98,0,2,2,2,nover,0,1,G1BH5O.jsonl
G1BH5O,8,Jugador 1,mus,1,29,32,12,7,1,1,1,1,0,19,0,0,0,50.55,91.09,55.54,14.89,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,8,Jugador 2,mus,0,32,29,10,10,7,1,1,1,0,28,0,0,0,17.94,47.86,69.85,62.7,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,8,Jugador 1,descarte,1,29,32,12,7,1,1,1,1,0,19,0,0,0,50.55,91.09,55.54,14.89,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,8,Jugador 2,descarte,0,32,29,10,10,7,1,1,1,0,28,1,0,0,17.94,47.86,69.85,62.7,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,8,Jugador 1,mus,1,29,32,12,12,1,1,1,3,0,22,2,0,0,87.66,87.66,99.03,31.41,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,8,Jugador 1,Grande,1,29,32,12,12,1,1,1,3,0,22,2,0,0,87.66,87.66,99.03,31.41,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,8,Jugador 2,Grande,0,32,29,11,10,10,6,1,1,1,36,1,0,1,30.51,5.76,69.35,83.85,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,8,Jugador 1,Chica,1,30,32,12,12,1,1,1,3,0,22,2,0,0,87.66,87.66,99.03,31.41,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,8,Jugador 2,Chica,0,32,30,11,10,10,6,1,1,1,36,1,0,1,30.51,5.76,69.35,83.85,0,0,0,2,nover,0,0,G1BH5O.jsonl
G1BH5O,8,Jugador 1,Pares,1,31,32,12,12,1,1,1,3,0,22,2,1,0,87.66,87.66,98.17,35.85,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,8,Jugador 2,Pares,0,32,31,11,10,10,6,1,1,1,36,1,1,1,30.51,5.76,48.05,80.96,0,0,0,2,ver,0,0,G1BH5O.jsonl
G1BH5O,9,Jugador 2,mus,1,34,36,12,11,10,4,0,0,1,34,0,0,1,81.41,22.73,42.69,82.37,0,0,0,0,no_mus,0,1,G1BH5O.jsonl
G1BH5O,9,Jugador 2,Grande,1,34,36,12,11,10,4,0,0,1,34,0,0,1,81.41,22.73,42.69,82.37,0,0,0,0,envidar,2,1,G1BH5O.jsonl
G1BH5O,9,Jugador 1,Grande,0,36,34,12,7,6,4,0,0,0,27,0,0,0,54.62,27.24,0.0,55.58,0,0,0,2,ordago,0,0,G1BH5O.jsonl
G1BH5O,9,Jugador 2,Grande,1,34,36,12,11,10,4,0,0,1,34,0,0,1,81.41,22.73,42.69,82.37,0,0,0,40,ver,0,1,G1BH5O.jsonl
G1BH5O,10,Jugador 1,mus,1,0,0,11,6,6,1,1,1,0,23,0,0,0,24.9,56.03,64.03,36.39,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,mus,0,0,0,12,10,4,1,0,0,0,25,0,0,0,59.37,73.18,0.0,41.15,0,0,0,0,mus,0,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,descarte,1,0,0,11,6,6,1,1,1,0,23,0,0,0,24.9,56.03,64.03,36.39,0,0,0,0,descarte,0,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,descarte,0,0,0,12,10,4,1,0,0,0,25,1,0,0,59.37,73.18,0.0,41.15,0,0,0,0,descarte,0,0,G1BH5O.jsonl
G1BH5O,10,Jugador 1,mus,1,0,0,12,6,6,1,1,1,0,23,3,0,0,48.09,54.2,66.57,38.67,0,0,0,0,mus,0,1,G1BH5O.jsonl
G1BH5O,10,Jugador 2,mus,0,0,0,12,12,7,1,1,1,0,28,1,0,0,90.76,47.08,81.63,60.19,0,0,0,0,mus,0,0,G1BH5O.jsonl
